index,branch_lengths,dist,rep,quint
2,0.03298994038852898,41.72477286794911,595,3
3,0.05304544074346056,43.541724330408414,595,4
4,0.09641792898577435,43.20967485216464,595,5
0,0.0070460606727689185,42.33686989701312,596,1
1,0.01713638565295971,44.03032694248608,596,2
2,0.03298994038852899,43.386495572234836,596,3
3,0.05304544074346059,42.61869514267507,596,4
4,0.09641792898577425,42.543263843925025,596,5
0,0.007046060672768918,43.10531060090054,597,1
1,0.017136385652959676,43.07830056215485,597,2
2,0.03298994038852903,42.8097930468419,597,3
3,0.053045440743460584,44.105542750903474,597,4
4,0.096417928985774,41.82494413912871,597,5
0,0.007046060672768923,42.57395266799141,598,1
1,0.017136385652959656,42.725742454933894,598,2
2,0.03298994038852905,43.06001643887501,598,3
3,0.053045440743460494,43.156786896428585,598,4
4,0.09641792898577403,43.416309080850425,598,5
0,0.00704606067276893,42.47248456887304,599,1
1,0.01713638565295972,43.12261491127807,599,2
2,0.03298994038852898,42.06983418491127,599,3
3,0.053045440743460556,43.97757594035053,599,4
4,0.09641792898577412,43.276659588903506,599,5
0,0.007046060672768913,42.96883016680143,600,1
1,0.017136385652959676,43.7444851058024,600,2
2,0.03298994038852898,43.101359556164596,600,3
3,0.05304544074346045,41.83526236740697,600,4
4,0.09641792898577405,43.266209635180914,600,5
0,0.007046060672768914,42.061601388045254,601,1
1,0.01713638565295969,43.3674581616484,601,2
2,0.032989940388528996,43.19932497187305,601,3
3,0.053045440743460584,43.69911255077136,601,4
4,0.0964179289857742,42.59779510130407,601,5
0,0.0070460606727689125,43.30627346169758,602,1
1,0.017136385652959708,43.21373042422509,602,2
2,0.03298994038852898,43.12652444607896,602,3
3,0.05304544074346059,43.1059749952529,602,4
4,0.09641792898577413,42.17119228910995,602,5
0,0.007046060672768922,42.18198366252454,603,1
1,0.017136385652959704,42.67037530339685,603,2
2,0.03298994038852898,43.526419590183366,603,3
3,0.05304544074346063,43.41935960225634,603,4
4,0.09641792898577417,43.14025136821584,603,5
0,0.007046060672768919,42.6913402149279,604,1
1,0.017136385652959715,43.64884568144173,604,2
2,0.032989940388528954,43.19988061001078,604,3
3,0.053045440743460535,42.82001073899867,604,4
4,0.0964179289857742,42.55909461491477,604,5
0,0.007046060672768918,42.977003034683335,605,1
1,0.01713638565295971,42.80906687642566,605,2
2,0.03298994038852901,42.78149019756547,605,3
3,0.053045440743460626,42.736746505292636,605,4
4,0.09641792898577405,43.62391796107684,605,5
0,0.007046060672768926,42.65910914418899,606,1
1,0.017136385652959715,42.903237779486304,606,2
2,0.032989940388528975,44.07031834147574,606,3
3,0.05304544074346055,41.67503140671858,606,4
4,0.09641792898577438,43.62998895461322,606,5
0,0.007046060672768919,43.347284098457145,607,1
1,0.01713638565295974,43.0674873402471,607,2
2,0.03298994038852896,43.111643508559126,607,3
3,0.05304544074346062,43.02976886533498,607,4
4,0.09641792898577388,42.36956468357193,607,5
0,0.007046060672768935,43.23427316405953,608,1
1,0.01713638565295971,41.77673423123263,608,2
2,0.03298994038852903,43.252736060184866,608,3
3,0.05304544074346052,43.813387102247,608,4
4,0.09641792898577424,42.870170138854945,608,5
0,0.0070460606727689315,42.462015620521875,609,1
1,0.01713638565295967,42.80820350694376,609,2
2,0.03298994038852894,43.55171078261571,609,3
3,0.053045440743460556,42.86347954981149,609,4
4,0.09641792898577413,43.25025569752522,609,5
0,0.007046060672768937,43.30611879940164,610,1
1,0.017136385652959718,43.34801926615009,610,2
2,0.03298994038852902,43.39902050135645,610,3
3,0.053045440743460466,42.551713065413935,610,4
4,0.09641792898577423,42.318854980044215,610,5
0,0.007046060672768916,42.444918066740584,611,1
1,0.01713638565295971,42.7899171000307,611,2
2,0.032989940388529045,43.325423079767674,611,3
3,0.05304544074346056,43.63531605482867,611,4
4,0.09641792898577393,42.738657828151986,611,5
0,0.007046060672768924,43.16248405377979,612,1
1,0.017136385652959687,43.219404899099,612,2
2,0.03298994038852898,42.424138898214295,612,3
3,0.05304544074346055,43.70617505408799,612,4
4,0.09641792898577402,42.40632026969101,612,5
0,0.007046060672768921,42.69151445689954,613,1
1,0.01713638565295967,42.8675308780222,613,2
2,0.03298994038852898,42.742007625863906,613,3
3,0.053045440743460466,42.82483618299914,613,4
4,0.09641792898577416,43.80190126498723,613,5
0,0.007046060672768924,43.29626555180931,614,1
1,0.01713638565295971,43.791438469022744,614,2
2,0.032989940388529,42.72631192648444,614,3
3,0.053045440743460515,42.85650446995949,614,4
4,0.09641792898577427,42.24106614039326,614,5
0,0.007046060672768928,43.32464480247323,615,1
1,0.017136385652959663,42.39299533973708,615,2
2,0.032989940388528975,43.012080221127626,615,3
3,0.053045440743460646,42.927575710116315,615,4
4,0.09641792898577392,43.278262421755464,615,5
0,0.007046060672768927,43.915278383359755,616,1
1,0.01713638565295975,42.97294541747657,616,2
2,0.03298994038852898,42.610641842413344,616,3
3,0.05304544074346053,43.600319347779866,616,4
4,0.09641792898577405,41.82256599772463,616,5
0,0.007046060672768921,43.297676411373395,617,1
1,0.017136385652959687,42.40181438016827,617,2
2,0.032989940388528975,43.41557410312515,617,3
3,0.05304544074346052,43.172240546013356,617,4
4,0.0964179289857743,42.65133766167314,617,5
0,0.0070460606727689255,42.79247574326103,618,1
1,0.01713638565295971,42.937173651614664,618,2
2,0.032989940388528975,42.55386877699542,618,3
3,0.05304544074346047,43.007297110699795,618,4
4,0.09641792898577412,43.634142642285966,618,5
0,0.007046060672768927,43.02755739268777,619,1
1,0.01713638565295971,43.16341266802302,619,2
2,0.03298994038852901,43.29308768536182,619,3
3,0.05304544074346055,42.87409947573892,619,4
4,0.09641792898577403,42.56839047128206,619,5
0,0.007046060672768927,44.00466287239738,620,1
1,0.017136385652959704,42.55930121829485,620,2
2,0.03298994038852895,42.69675696193896,620,3
3,0.05304544074346055,42.828607989210994,620,4
4,0.09641792898577414,42.83930196199684,620,5
0,0.0070460606727689255,43.21500758502794,621,1
1,0.01713638565295971,42.6503321340167,621,2
2,0.032989940388528996,42.586796695495735,621,3
3,0.0530454407434606,43.73569696351113,621,4
4,0.09641792898577406,42.740693704750406,621,5
0,0.007046060672768923,42.73925403653893,622,1
1,0.01713638565295968,42.690079370128906,622,2
2,0.03298994038852891,43.412748904166456,622,3
3,0.053045440743460515,43.126581892610524,622,4
4,0.09641792898577405,42.9669965658236,622,5
0,0.007046060672768923,42.78613801962724,623,1
1,0.01713638565295971,43.01978524971267,623,2
2,0.03298994038852895,42.693025734334164,623,3
3,0.05304544074346049,42.834608887028615,623,4
4,0.0964179289857742,43.59121412331492,623,5
0,0.007046060672768919,43.90200752011698,624,1
1,0.017136385652959697,42.30322383078202,624,2
2,0.03298994038852901,43.35746977353515,624,3
3,0.053045440743460584,42.62677239179064,624,4
4,0.09641792898577417,42.748590567506966,624,5
0,0.007046060672768936,43.26023697394801,625,1
1,0.01713638565295969,43.53474703160444,625,2
2,0.03298994038852891,43.32212128603933,625,3
3,0.05304544074346056,42.284467629086485,625,4
4,0.09641792898577413,42.51876647749205,625,5
0,0.007046060672768927,42.56688781668447,626,1
1,0.01713638565295968,43.28004271424953,626,2
2,0.032989940388529,43.41567099976606,626,3
3,0.05304544074346053,42.79815096710734,626,4
4,0.09641792898577421,42.86620020319312,626,5
0,0.007046060672768917,42.716325629603126,627,1
1,0.017136385652959708,43.15363764127239,627,2
2,0.03298994038852897,42.59452219454918,627,3
3,0.05304544074346057,43.61405503536485,627,4
4,0.096417928985774,42.84356668204438,627,5
0,0.007046060672768923,43.39129679666777,628,1
1,0.017136385652959683,43.95777037065061,628,2
2,0.03298994038852899,42.80107116963883,628,3
3,0.05304544074346052,42.24811823491713,628,4
4,0.0964179289857742,42.51105620654256,628,5
0,0.007046060672768917,42.39837454276445,629,1
1,0.017136385652959756,43.71882662329262,629,2
2,0.03298994038852896,42.7120906249116,629,3
3,0.05304544074346051,42.95347011444929,629,4
4,0.09641792898577427,43.13231909313351,629,5
0,0.007046060672768924,42.99821083911224,630,1
1,0.017136385652959715,43.97189757180763,630,2
2,0.03298994038852895,43.26725297046965,630,3
3,0.053045440743460556,42.367993034097566,630,4
4,0.09641792898577403,42.308457344811465,630,5
0,0.007046060672768923,43.98189767678215,631,1
1,0.017136385652959704,42.2394553042083,631,2
2,0.03298994038852894,42.72211027310801,631,3
3,0.0530454407434606,43.19366454771759,631,4
4,0.09641792898577393,42.796754399151254,631,5
0,0.007046060672768923,41.80666596174785,632,1
1,0.017136385652959697,43.9187785378959,632,2
2,0.032989940388528975,43.08912883976011,632,3
3,0.05304544074346052,42.786973006684825,632,4
4,0.09641792898577416,43.31498556390931,632,5
0,0.007046060672768924,43.51362197819236,633,1
1,0.017136385652959732,43.012311637213045,633,2
2,0.032989940388529,43.73675564292622,633,3
3,0.0530454407434605,42.6683806452854,633,4
4,0.09641792898577412,41.99995846997822,633,5
0,0.007046060672768927,42.136197055777366,634,1
1,0.017136385652959704,43.3209128793526,634,2
2,0.032989940388529065,43.15727201167574,634,3
3,0.05304544074346065,43.54211312327269,634,4
4,0.09641792898577418,42.7689898824845,634,5
0,0.007046060672768926,43.35843942498179,635,1
1,0.01713638565295971,41.95596254857697,635,2
2,0.032989940388528996,43.320106314796746,635,3
3,0.053045440743460445,42.23634085254748,635,4
4,0.09641792898577405,44.073838675443376,635,5
0,0.007046060672768933,42.595220494324884,636,1
1,0.017136385652959676,42.832485706731845,636,2
2,0.03298994038852899,42.51779477437484,636,3
3,0.05304544074346059,42.86913588595204,636,4
4,0.0964179289857742,44.11221627392535,636,5
0,0.007046060672768915,43.12129183186546,637,1
1,0.017136385652959725,43.02878864211191,637,2
2,0.03298994038852898,43.49351506658884,637,3
3,0.05304544074346058,42.5446585722613,637,4
4,0.09641792898577407,42.741699764628976,637,5
0,0.007046060672768934,43.03686705486725,638,1
1,0.017136385652959694,43.417519840028454,638,2
2,0.032989940388528996,42.31345720074995,638,3
3,0.0530454407434606,43.08872433166101,638,4
4,0.09641792898577414,43.05834584675999,638,5
0,0.007046060672768921,42.89272041222596,639,1
1,0.01713638565295971,42.934656312440886,639,2
2,0.03298994038852902,42.3876706016604,639,3
3,0.05304544074346052,43.58426469233453,639,4
4,0.09641792898577413,43.12411252048487,639,5
0,0.007046060672768923,43.192709517097036,640,1
1,0.01713638565295969,43.61690792571997,640,2
2,0.032989940388528996,42.459610217925466,640,3
3,0.05304544074346054,42.5591369013329,640,4
4,0.09641792898577421,43.084149689781604,640,5
0,0.0070460606727689255,42.419005761266575,641,1
1,0.01713638565295971,43.34145208079514,641,2
2,0.03298994038852898,42.4396866246796,641,3
3,0.053045440743460605,44.23027416137776,641,4
4,0.0964179289857741,42.48836869403494,641,5
0,0.007046060672768926,43.30630329380865,642,1
1,0.01713638565295971,43.6760209469681,642,2
2,0.03298994038852896,42.4536117722214,642,3
3,0.0530454407434606,42.42278583403189,642,4
4,0.0964179289857743,43.05251045027913,642,5
0,0.007046060672768921,43.2803631206399,643,1
1,0.017136385652959676,43.455812467259626,643,2
2,0.03298994038852901,42.2974836046667,643,3
3,0.05304544074346049,42.814713176098806,643,4
4,0.09641792898577414,43.0651493047344,643,5
0,0.00704606067276892,43.21580557441275,644,1
1,0.017136385652959683,42.78091936859134,644,2
2,0.03298994038852898,43.33058491732432,644,3
3,0.053045440743460535,42.69644295386953,644,4
4,0.09641792898577431,42.908537300205275,644,5
0,0.00704606067276893,42.43494923960426,645,1
1,0.01713638565295967,42.933642271035836,645,2
2,0.03298994038852889,42.64281824371751,645,3
3,0.05304544074346062,44.13487607232471,645,4
4,0.09641792898577434,42.780405630481084,645,5
0,0.007046060672768921,42.61824517250061,646,1
1,0.017136385652959687,42.247236043686144,646,2
2,0.03298994038852898,43.5971032012733,646,3
3,0.053045440743460494,43.97830915144684,646,4
4,0.09641792898577421,42.50344859060206,646,5
0,0.007046060672768928,42.173746025098545,647,1
1,0.01713638565295967,43.17551180102197,647,2
2,0.03298994038852895,43.10554866984859,647,3
3,0.053045440743460466,43.27551391257119,647,4
4,0.09641792898577417,43.19692638249723,647,5
0,0.007046060672768929,42.056587203634685,648,1
1,0.017136385652959687,43.429730377960034,648,2
2,0.03298994038852907,43.177359564452125,648,3
3,0.053045440743460584,43.75725575651035,648,4
4,0.09641792898577427,42.50323004567224,648,5
0,0.007046060672768927,43.34103914387439,649,1
1,0.017136385652959683,42.498915974607954,649,2
2,0.03298994038852899,42.75387783132142,649,3
3,0.05304544074346043,42.71557080652693,649,4
4,0.09641792898577413,43.62244243586813,649,5
0,0.007046060672768923,43.184010449590616,650,1
1,0.01713638565295973,42.702899158135615,650,2
2,0.03298994038852901,43.26369153416675,650,3
3,0.05304544074346056,43.20109577680083,650,4
4,0.09641792898577427,42.581376247747386,650,5
0,0.007046060672768915,42.936479900848944,651,1
1,0.017136385652959704,43.24567154517176,651,2
2,0.03298994038852898,42.46051624304271,651,3
3,0.05304544074346065,43.11232220508353,651,4
4,0.09641792898577418,43.16402955140582,651,5
0,0.007046060672768926,43.19398896917871,652,1
1,0.017136385652959687,42.734969915764076,652,2
2,0.032989940388529,42.73808076379478,652,3
3,0.05304544074346058,42.36517939681359,652,4
4,0.0964179289857742,43.89622554816254,652,5
0,0.007046060672768928,42.9532503000386,653,1
1,0.0171363856529597,42.29334852235435,653,2
2,0.03298994038852895,42.651537582347174,653,3
3,0.053045440743460626,44.09118485045904,653,4
4,0.09641792898577416,42.94600187238612,653,5
0,0.007046060672768925,43.787970580225405,654,1
1,0.01713638565295971,42.18204591008155,654,2
2,0.03298994038852904,43.09889986964975,654,3
3,0.05304544074346059,42.57871911655932,654,4
4,0.09641792898577421,43.290616116429646,654,5
0,0.007046060672768928,42.87746884129959,655,1
1,0.01713638565295971,42.88737420587587,655,2
2,0.03298994038852899,43.80918414707431,655,3
3,0.05304544074346053,43.18617896795163,655,4
4,0.09641792898577409,42.17508842344402,655,5
0,0.007046060672768914,42.23861674695048,656,1
1,0.017136385652959673,44.00448761630586,656,2
2,0.03298994038852897,42.97543863143003,656,3
3,0.05304544074346067,42.92641585121575,656,4
4,0.09641792898577406,42.768159320672865,656,5
0,0.007046060672768924,42.738365124455854,657,1
1,0.017136385652959694,42.06022590519991,657,2
2,0.03298994038852896,43.3075965786289,657,3
3,0.05304544074346061,43.62042442490716,657,4
4,0.09641792898577427,43.218058723110076,657,5
0,0.007046060672768932,42.442766670231414,658,1
1,0.01713638565295972,43.52754823557134,658,2
2,0.032989940388528975,42.6010987122339,658,3
3,0.05304544074346055,42.90006886112849,658,4
4,0.09641792898577425,43.445594962664075,658,5
0,0.007046060672768934,43.236215048578295,659,1
1,0.017136385652959687,42.89095964207673,659,2
2,0.032989940388529,43.2871853563104,659,3
3,0.05304544074346056,42.931509820952115,659,4
4,0.09641792898577395,42.5843084435115,659,5
0,0.00704606067276892,43.27006942020128,660,1
1,0.01713638565295966,43.72439908852041,660,2
2,0.03298994038852897,42.77964057059998,660,3
3,0.05304544074346056,42.487966347637936,660,4
4,0.09641792898577412,42.651045367826065,660,5
0,0.007046060672768935,44.00904439079407,661,1
1,0.017136385652959676,43.01567223101141,661,2
2,0.03298994038852904,43.03301900399161,661,3
3,0.05304544074346054,42.32334518837458,661,4
4,0.09641792898577413,42.54304057570322,661,5
0,0.007046060672768923,42.556610776412406,662,1
1,0.01713638565295973,42.58713986611829,662,2
2,0.03298994038852893,43.60402429147962,662,3
3,0.05304544074346056,43.45846978881699,662,4
4,0.09641792898577409,42.733017461898406,662,5
0,0.007046060672768931,42.97178803232224,663,1
1,0.01713638565295975,42.974012987138565,663,2
2,0.032989940388528975,42.59092506460301,663,3
3,0.053045440743460646,43.497572273439964,663,4
4,0.09641792898577416,42.88988010234491,663,5
0,0.007046060672768911,43.429880397761714,664,1
1,0.017136385652959687,42.95044585778279,664,2
2,0.03298994038852896,42.83258043407401,664,3
3,0.05304544074346056,42.51937994293906,664,4
4,0.09641792898577406,43.19288350672501,664,5
0,0.007046060672768926,43.06177943620311,665,1
1,0.017136385652959704,43.35542658804985,665,2
2,0.032989940388528996,43.36336230195087,665,3
3,0.05304544074346046,42.176633069032704,665,4
4,0.09641792898577403,42.96680424321732,665,5
0,0.007046060672768926,43.7248457437249,666,1
1,0.017136385652959694,43.65796790303981,666,2
2,0.03298994038852903,41.77547673788697,666,3
3,0.05304544074346054,43.01198630127244,666,4
4,0.0964179289857741,42.73479418559816,666,5
0,0.00704606067276892,43.284018112592896,667,1
